5.000000000000000104e-03 5.206829936885832232e-13
1.500000000000000118e-02 1.652919633410097531e-13
2.500000000000000139e-02 1.341388024648285493e-13
3.500000000000000333e-02 1.504020250760396057e-13
4.500000000000000527e-02 1.974554340858205948e-13
5.500000000000000028e-02 2.839905633847232886e-13
6.500000000000000222e-02 4.328099724794396997e-13
7.500000000000001110e-02 6.857809488047705389e-13
8.500000000000000611e-02 1.116361547536224155e-12
9.500000000000000111e-02 1.852314533388188173e-12
1.049999999999999961e-01 3.115356250133342506e-12
1.150000000000000050e-01 5.289738527042154232e-12
1.250000000000000278e-01 9.040302818778108765e-12
1.350000000000000089e-01 1.551480238294880891e-11
1.450000000000000178e-01 2.668903736223395161e-11
1.549999999999999989e-01 4.595266515261987078e-11
1.650000000000000078e-01 7.909817581037381799e-11
1.750000000000000167e-01 1.359809492667211350e-10
1.849999999999999978e-01 2.332889409596764500e-10
1.950000000000000067e-01 3.991344489120302451e-10
2.050000000000000155e-01 6.806164046427115194e-10
2.149999999999999967e-01 1.156189587451517898e-09
2.250000000000000056e-01 1.955752996626906063e-09
2.350000000000000144e-01 3.293036541195206427e-09
2.450000000000000233e-01 5.517423552224935578e-09
2.550000000000000044e-01 9.196234921055123664e-09
2.650000000000000133e-01 1.524435124339487448e-08
2.750000000000000222e-01 2.512676205748808726e-08
2.850000000000000311e-01 4.117246915293295036e-08
2.950000000000000400e-01 6.705688129682183286e-08
3.050000000000000488e-01 1.085368009414914180e-07
3.150000000000000022e-01 1.745605096452255637e-07
3.250000000000000111e-01 2.789295086549733473e-07
3.350000000000000200e-01 4.427635905431818226e-07
3.450000000000000289e-01 6.981239696580971183e-07
3.550000000000000377e-01 1.093288659358953952e-06
3.649999999999999911e-01 1.700360339134926074e-06
3.750000000000000000e-01 2.626131457332199773e-06
3.850000000000000089e-01 4.027447514732046488e-06
3.950000000000000178e-01 6.132711420894202608e-06
4.050000000000000266e-01 9.271673318670593951e-06
4.150000000000000355e-01 1.391626328698378480e-05
4.249999999999999889e-01 2.073595664580566675e-05
4.349999999999999978e-01 3.067201371610592210e-05
4.450000000000000067e-01 4.503589713013917746e-05
4.550000000000000155e-01 6.563821348555368173e-05
4.650000000000000244e-01 9.495560431479392691e-05
4.749999999999999778e-01 1.363440490727677620e-04
4.850000000000000422e-01 1.943079329070914569e-04
4.950000000000000511e-01 2.748348305820823918e-04
5.050000000000000044e-01 3.858060825928194505e-04
5.150000000000000133e-01 5.374926702619878217e-04
5.250000000000000222e-01 7.431443819762464757e-04
5.350000000000000311e-01 1.019677531761916268e-03
5.450000000000000400e-01 1.388462273099703255e-03
5.550000000000000488e-01 1.876204601475024323e-03
5.649999999999999467e-01 2.515910277511654823e-03
5.749999999999999556e-01 3.347908052432525469e-03
5.849999999999999645e-01 4.420897814710948899e-03
5.949999999999999734e-01 5.792975876471940719e-03
6.049999999999999822e-01 7.532575098820463652e-03
6.149999999999999911e-01 9.719242710357411247e-03
6.250000000000000000e-01 1.244416458498785218e-02
6.350000000000000089e-01 1.581033277190624364e-02
6.450000000000001288e-01 1.993224480016653893e-02
6.550000000000001377e-01 2.493502044520023997e-02
6.650000000000001465e-01 3.095282599759958606e-02
6.750000000000000444e-01 3.812650922506637119e-02
6.850000000000000533e-01 4.660037144072396581e-02
6.950000000000000622e-01 5.651803711477947079e-02
7.050000000000000711e-01 6.801742627165431598e-02
7.150000000000000799e-01 8.122488955256929044e-02
7.250000000000000888e-01 9.624862829178033874e-02
7.350000000000000977e-01 1.131715891515811812e-01
7.450000000000001066e-01 1.320440906423226424e-01
7.550000000000001155e-01 1.528765022058868328e-01
7.650000000000001243e-01 1.756323498785519743e-01
7.750000000000001332e-01 2.002222601227645338e-01
7.850000000000000311e-01 2.264991698129824593e-01
7.950000000000000400e-01 2.542552210486025421e-01
8.050000000000000488e-01 2.832207213502653254e-01
8.150000000000000577e-01 3.130654817008715618e-01
8.250000000000000666e-01 3.434027479377740888e-01
8.350000000000000755e-01 3.737958187925410347e-01
8.450000000000000844e-01 4.037673024744471983e-01
8.550000000000000933e-01 4.328108113621556563e-01
8.650000000000001021e-01 4.604047410487410730e-01
8.750000000000001110e-01 4.860276365885469185e-01
8.850000000000001199e-01 5.091745263207010375e-01
8.950000000000000178e-01 5.293735122310683217e-01
9.050000000000000266e-01 5.462018537966401022e-01
9.150000000000000355e-01 5.593007753389809267e-01
9.250000000000000444e-01 5.683882675477550661e-01
9.350000000000000533e-01 5.732692408711959065e-01
9.450000000000000622e-01 5.738425171325096663e-01
9.550000000000000711e-01 5.701043079316666651e-01
9.650000000000000799e-01 5.621480133547850366e-01
9.750000000000000888e-01 5.501603696568125867e-01
9.850000000000000977e-01 5.344141665695563148e-01
9.950000000000001066e-01 5.152579307404120401e-01
1.005000000000000115e+00 4.931031199835591572e-01
1.015000000000000124e+00 4.684094843369277505e-01
1.025000000000000133e+00 4.416693182167519827e-01
1.035000000000000142e+00 4.133913505309766978e-01
1.045000000000000151e+00 3.840849972358406084e-01
1.055000000000000160e+00 3.542456375346684783e-01
1.065000000000000169e+00 3.243414774976768333e-01
1.074999999999999956e+00 2.948024421121046568e-01
1.085000000000000187e+00 2.660113986002133335e-01
1.094999999999999973e+00 2.382978704951561610e-01
1.105000000000000204e+00 2.119342631150283318e-01
1.114999999999999991e+00 1.871344951373408727e-01
1.125000000000000222e+00 1.640548245743027045e-01
1.135000000000000009e+00 1.427965751002203132e-01
1.145000000000000240e+00 1.234104126863588419e-01
1.155000000000000027e+00 1.059017930363405496e-01
1.165000000000000258e+00 9.023719570426663728e-02
1.175000000000000044e+00 7.635077785398049210e-02
1.185000000000000053e+00 6.415111518393171175e-02
1.195000000000000062e+00 5.352774483627625868e-02
1.205000000000000071e+00 4.435728024826554594e-02
1.215000000000000080e+00 3.650892626768769550e-02
1.225000000000000089e+00 2.984928038095384373e-02
1.235000000000000098e+00 2.424635929355762123e-02
1.245000000000000107e+00 1.957283692680439682e-02
1.255000000000000115e+00 1.570851860513968953e-02
1.265000000000000124e+00 1.254210608665152007e-02
1.275000000000000133e+00 9.972329134745692297e-03
1.285000000000000142e+00 7.908532114228105508e-03
1.294999999999999929e+00 6.270809606683715003e-03
1.305000000000000160e+00 4.989784520990973166e-03
1.314999999999999947e+00 4.006116981022880656e-03
1.325000000000000178e+00 3.269823753103821319e-03
1.334999999999999964e+00 2.739477380553033675e-03
1.345000000000000195e+00 2.381342609221209772e-03
1.354999999999999982e+00 2.168496005556019846e-03
1.365000000000000213e+00 2.079963565921991338e-03
1.375000000000000000e+00 2.099901066835482399e-03
1.385000000000000231e+00 2.216833200292378687e-03
1.395000000000000018e+00 2.422960310425269301e-03
1.405000000000000027e+00 2.713535807930873237e-03
1.415000000000000036e+00 3.086313007176257669e-03
1.425000000000000044e+00 3.541057067809934115e-03
1.435000000000000053e+00 4.079115754690929019e-03
1.445000000000000062e+00 4.703041671325991144e-03
1.455000000000000071e+00 5.416258290602326241e-03
1.465000000000000080e+00 6.222762334413907762e-03
1.475000000000000089e+00 7.126855692986793465e-03
1.485000000000000098e+00 8.132901000004124845e-03
1.495000000000000107e+00 9.245096087662010853e-03
1.505000000000000115e+00 1.046726375273498294e-02
1.514999999999999902e+00 1.180265450283951752e-02
1.525000000000000133e+00 1.325376116593215275e-02
1.534999999999999920e+00 1.482214538907279493e-02
1.545000000000000151e+00 1.650827708417895376e-02
1.554999999999999938e+00 1.831138876280937258e-02
1.565000000000000169e+00 2.022934740656251451e-02
1.574999999999999956e+00 2.225854701612764788e-02
1.585000000000000187e+00 2.439382524737195371e-02
1.594999999999999973e+00 2.662840756114929347e-02
1.605000000000000204e+00 2.895388207809896502e-02
1.615000000000000213e+00 3.136020784508870146e-02
1.625000000000000000e+00 3.383575850340358321e-02
1.635000000000000231e+00 3.636740243104146647e-02
1.645000000000000018e+00 3.894061935638377936e-02
1.655000000000000249e+00 4.153965226349242562e-02
1.665000000000000036e+00 4.414769219448146792e-02
1.675000000000000266e+00 4.674709237079590490e-02
1.685000000000000053e+00 4.931960697189539944e-02
1.695000000000000284e+00 5.184664899074402367e-02
1.705000000000000071e+00 5.430956088456640601e-02
1.715000000000000302e+00 5.668989129595872201e-02
1.725000000000000089e+00 5.896967095520619373e-02
1.735000000000000098e+00 6.113168099198064420e-02
1.745000000000000107e+00 6.315970726639992538e-02
1.755000000000000115e+00 6.503877494179496899e-02
1.765000000000000124e+00 6.675535831673989895e-02
1.775000000000000133e+00 6.829756185596976004e-02
1.785000000000000142e+00 6.965526934962092132e-02
1.795000000000000151e+00 7.082025913132936057e-02
1.805000000000000160e+00 7.178628424937787134e-02
1.815000000000000169e+00 7.254911737357787327e-02
1.825000000000000178e+00 7.310656100982201866e-02
1.835000000000000187e+00 7.345842427348824033e-02
1.844999999999999973e+00 7.360646804370166163e-02
1.855000000000000204e+00 7.355432079380767874e-02
1.864999999999999991e+00 7.330736778557407629e-02
1.875000000000000222e+00 7.287261664374279635e-02
1.885000000000000009e+00 7.225854260906099114e-02
1.895000000000000240e+00 7.147491701226012240e-02
1.905000000000000027e+00 7.053262272163114688e-02
1.915000000000000258e+00 6.944346048830751794e-02
1.925000000000000044e+00 6.821995023459555274e-02
1.935000000000000275e+00 6.687513138552007852e-02
1.945000000000000062e+00 6.542236631367363831e-02
1.955000000000000071e+00 6.387515083547916361e-02
1.965000000000000080e+00 6.224693545019359397e-02
1.975000000000000089e+00 6.055096064551761942e-02
1.985000000000000098e+00 5.880010910859853612e-02
1.995000000000000107e+00 5.700677709100580859e-02
2.004999999999999893e+00 5.518276650298567509e-02
2.015000000000000124e+00 5.333919858574567852e-02
2.024999999999999911e+00 5.148644926634132063e-02
2.035000000000000142e+00 4.963410557634350545e-02
2.044999999999999929e+00 4.779094185084292040e-02
2.055000000000000160e+00 4.596491385295444626e-02
2.064999999999999947e+00 4.416316851891056300e-02
2.075000000000000178e+00 4.239206670961961909e-02
2.084999999999999964e+00 4.065721619576423418e-02
2.095000000000000195e+00 3.896351209441335089e-02
2.104999999999999982e+00 3.731518210509729427e-02
2.115000000000000213e+00 3.571583414307011317e-02
2.125000000000000000e+00 3.416850431133738875e-02
2.135000000000000231e+00 3.267570356075796129e-02
2.145000000000000462e+00 3.123946182758920165e-02
2.154999999999999805e+00 2.986136887892074099e-02
2.165000000000000036e+00 2.854261151093592450e-02
2.175000000000000266e+00 2.728400710914993810e-02
2.185000000000000053e+00 2.608603387645813329e-02
2.194999999999999840e+00 2.494885825305283300e-02
2.205000000000000071e+00 2.387236018759762018e-02
2.215000000000000302e+00 2.285615697334652391e-02
2.225000000000000089e+00 2.189962634341019801e-02
2.234999999999999876e+00 2.100192943757711247e-02
2.245000000000000107e+00 2.016203412368685818e-02
2.255000000000000338e+00 1.937873899602298236e-02
2.265000000000000124e+00 1.865069819851045141e-02
2.275000000000000355e+00 1.797644704801653823e-02
2.285000000000000142e+00 1.735442827731502671e-02
2.294999999999999929e+00 1.678301859012805430e-02
2.305000000000000160e+00 1.626055513059506200e-02
2.315000000000000391e+00 1.578536142110315357e-02
2.325000000000000178e+00 1.535577231632382147e-02
2.334999999999999964e+00 1.497015755413916120e-02
2.345000000000000195e+00 1.462694354925234662e-02
2.355000000000000426e+00 1.432463316310728964e-02
2.365000000000000213e+00 1.406182328305027353e-02
2.375000000000000000e+00 1.383722014253972038e-02
2.385000000000000231e+00 1.364965240130151976e-02
2.395000000000000462e+00 1.349808207003023140e-02
2.404999999999999805e+00 1.338161340173697061e-02
2.415000000000000036e+00 1.329949987784325577e-02
2.425000000000000266e+00 1.325114939229570833e-02
2.435000000000000497e+00 1.323612768591906491e-02
2.444999999999999840e+00 1.325416001404456506e-02
2.455000000000000071e+00 1.330513095385540447e-02
